"sample_name","Quality","Quality_Factor","Density","MOE","MOR","PrePD","PostPD","max_knot","knot_decisive"
"B12.25",3,"3",443.076,6.397738487,51.4947059,7.720000744,0,47,1
"B12.26",2,"2",433.522,9.282690252,69.94919341,11.36001492,2.540008545,5,NA
"B12.27",3,"3",379.675,8.318762974,57.59767087,9.980000973,0.620006561,0,NA
"B12.28",3,"3",409.643,6.0306512,34.73359921,2.920014858,0,6,1
"B12.29",2,"2",428.483,9.618471569,68.78234254,11.07997656,7.979393005,21,1
"B12.3",3,"3",435.999,6.776279692,38.13413944,1.720005512,0.320001602,0,1
"B12.30",3,"3",435.795,9.558812205,65.90911926,11.95996857,2.160020828,33,1
"B12.31",3,"3",375.305,8.274895059,55.7453355,7.880024433,1.762008667,12,NA
"B12.32",3,"3",407.241,6.283702784,40.71142383,3.879996777,0.23999691,54,1
"B12.33",3,"3",412.176,6.038108529,35.92380181,1.99998045,3.902345657,40,1
"B12.34",3,"3",387.799,6.831294328,55.06085485,11.05999851,0,0,NA
"B12.35",3,"3",410.087,5.12827006,23.95926409,3.339984894,0,58,1
"B12.36",3,"3",381.348,6.524129788,45.38901689,4.56000185,0,7,NA
"B12.37",3,"3",492.094,9.335955345,55.85725034,7.360005856,4.790156364,39,1
"B12.38",3,"3",405.755,6.653234519,40.76404564,5.445763111,0,31,1
"B12.39",2,"2",438.845,8.555052786,57.9157018,6.999995708,4.898164749,32,1
"B12.4",2,"2",419.973,8.22323725,53.70339399,3.380004406,0.019991875,0,NA
"B12.40",3,"3",392.825,8.438653981,55.45394075,7.420004368,1.179997444,25,1
"B12.5",2,"2",391.79,8.660364724,59.67329014,8.759992599,0.239985466,11,NA
"B12.6",2,"2",395.154,8.684185834,63.90470524,12.26001215,0,17,1
"B12.7",1,"1",409.071,8.550816572,64.42581146,11.58000803,0,11,1
"B12.8",2,"2",361.167,9.496038403,66.19723931,5.839993,6.24001503,21,1
"B12.9",3,"3",460.246,4.959088515,21.81659386,2.079980373,0,71,1
"B13.1",3,"3",418.441,9.544043788,70.52551148,14.03998804,0.480012894,0,NA
"B13.10",3,"3",442.282,8.91471386,64.65977225,7.000000954,1.259999275,30,1
"B13.11",2,"2",423.862,9.64698913,73.66264054,14.37998915,0.060012817,5,NA
"B13.12",3,"3",457.141,6.977131704,44.63702478,4.039985657,0,32,1
"B13.13",3,"3",438.235,7.147646343,48.19947995,2.45999527,2.320017815,17,NA
"B13.14",2,"2",385.451,8.706567916,61.57332308,12.22000265,4.579990387,13,NA
"B13.15",3,"3",382.735,7.996248494,57.69840202,11.51998758,0.100009918,22,1
"B13.16",2,"2",467.62,8.17691885,62.26996203,8.279994011,3.800000191,12,1
"B13.17",3,"3",490.105,7.158464635,34.27218561,3.559994459,6.027942181,50,1
"B13.18",2,"2",489.529,11.42351966,71.68103734,7.979973793,3.120023727,33,1
"B13.19",3,"3",452.106,9.36011985,66.11876832,7.060001373,0,15,1
"B13.2",3,"3",471.067,6.785688842,26.7073787,2.880012512,4.266834259,45,1
"B13.20",2,"2",463.621,9.250623132,67.58908453,6.020000935,0,0,NA
"B13.21",2,"2",490.838,12.4481924,79.13372474,8.720028877,11.95414066,19,1
"B13.22",2,"2",364.998,6.922890192,35.68773342,1.699976444,2.400043011,19,1
"B13.23",3,"3",470.115,10.27280035,78.65281644,12.84000349,0.02000618,12,NA
"B13.24",3,"3",463.521,9.398523111,66.75231081,4.759975433,0,19,1
"B13.25",3,"3",387.594,6.410067727,33.36607059,4.100001812,6.781438828,32,1
"B13.26",3,"3",463.625,9.796108501,70.00212466,6.459993362,0,0,NA
"B13.27",2,"2",469.616,9.897396274,70.63367893,9.639985561,5.330945969,51,1
"B13.28",2,"2",428.248,7.355490805,50.91681383,5.040006638,0.01998806,23,1
"B13.29",3,"3",407.075,7.241472346,31.21708,0,0,32,1
"B13.3",3,"3",490.602,12.6452253,79.73402804,8.019984722,4.678034782,33,1
"B13.30",2,"2",447.106,8.566831572,59.20908671,4.51999855,4.170175552,26,1
"B13.31",2,"2",426.805,9.729824027,73.49777008,14.10001278,0,5,NA
"B13.32",2,"2",412.73,8.919020551,59.90761153,5.400018692,0.019993782,10,1
"B13.33",3,"3",486.568,12.68098043,84.4546454,8.759981155,5.178022385,30,1
"B13.34",3,"3",463.795,10.48988047,77.81536049,11.04000807,3.691753387,22,NA
"B13.35",3,"3",485.32,12.31377791,81.88882002,10.33998871,3.079998016,42,1
"B13.36",3,"3",482.868,5.471045064,23.66902426,4.079984426,0.019989967,73,1
"B13.37",3,"3",463.687,10.08241547,76.35314332,10.0399847,0,5,NA
"B13.38",2,"2",490.727,12.60960262,83.33515586,8.160000801,4.882177353,0,NA
"B13.39",2,"2",448.074,8.470506456,59.63852081,5.499969482,1.800020218,40,1
"B13.4",2,"2",452.97,9.159293555,72.73297156,9.399977684,0,30,1
"B13.40",2,"2",450.71,8.663080928,65.23060325,7.439979076,0,15,NA
"B13.5",3,"3",423.486,7.933226905,61.69935032,8.640001774,7.17999649,16,NA
"B13.6",2,"2",487.342,8.605776065,65.6657632,8.160005569,0,38,1
"B13.7",3,"3",452.484,12.70035825,86.19638652,12.84000683,4.982954025,13,1
"B13.8",2,"2",454.941,8.191894617,61.63736492,5.359992981,0,7,NA
"B13.9",2,"2",360.639,8.305804801,54.42733673,8.860013962,7.58776474,18,1
"B14.2",3,"3",372.145,7.687627001,48.69581638,5.659991264,7.8799963,0,NA
"B14.3",3,"3",368.873,7.566599559,54.03050345,7.980017185,2.760009766,5,NA
"B14.4",3,"3",437.625,8.097023762,55.72701764,3.460018635,0,49,1
"B2.1",2,"2",431.884,8.822588735,60.77419327,6.060001373,0,17,1
"B2.10",3,"3",418.825,8.97085508,65.26220314,16.00002432,1.045871735,16,NA
"B2.11",3,"3",409.381,6.076230913,44.02903036,4.180015087,0.119983673,37,1
"B2.12",3,"3",421.923,8.404487591,58.82227438,8.939996243,1.629776001,37,1
"B2.13",2,"2",403.663,8.615758381,54.44138485,6.339994907,3.480000496,21,1
"B2.14",3,"3",393.791,8.289659423,60.87600282,12.18001127,0.439990997,12,NA
"B2.15",2,"2",394.792,9.186514329,62.59577899,11.97999048,2.700000763,19,1
"B2.16",3,"3",410.429,8.418764504,58.5799332,7.940002441,1.980014801,12,1
"B2.17",2,"2",395.649,7.699610623,59.66736083,11.45999479,0,17,1
"B2.18",3,"3",410.58,7.897556242,55.15933337,6.579997063,2.214184761,17,1
"B2.19",2,"2",393.924,8.586986197,57.55042817,6.859986305,3.754983902,17,1
"B2.2",2,"2",373.174,6.512091119,53.94621222,9.160007954,0,0,NA
"B2.20",2,"2",393.094,8.899045008,57.64508373,7.100011826,3.261080742,13,NA
"B2.21",3,"3",384.716,7.487215716,58.00975784,9.280004978,2.345746994,34,1
"B2.22",3,"3",381.778,7.914266437,57.96080813,9.959998608,0,16,NA
"B2.23",2,"2",414.482,7.742900557,53.65594264,7.599981785,2.160012245,30,1
"B2.24",2,"2",395.428,8.10130161,60.07917549,10.68001032,5.958566666,30,1
"B2.25",3,"3",404.133,8.743003383,60.76740888,8.099990368,0,12,1
"B2.26",3,"3",403.149,8.741072573,58.95665385,6.120005131,6.579777718,10,1
"B2.27",3,"3",380.67,6.895122429,36.08673947,2.600010872,1.792035103,33,1
"B2.28",2,"2",393.829,8.833427561,63.08320429,11.57998896,0,59,1
"B2.29",3,"3",376.568,8.07457979,49.53468353,3.920004845,6.889353752,16,NA
"B2.3",3,"3",379.648,6.220232819,49.58765038,5.119997025,0,0,NA
"B2.30",3,"3",399.73,8.069585907,55.51332269,8.180016518,0.859989166,25,1
"B2.31",2,"2",418.603,8.857833423,59.7442019,7.020011425,0,42,1
"B2.32",2,"2",421.02,9.026973319,63.83060531,10.96000767,2.599985123,29,1
"B2.33",2,"2",401.883,8.411599805,63.74247638,15.29999685,0,17,1
"B2.34",2,"2",439.52,8.107470155,59.90615176,8.400020123,4.239981651,22,1
"B2.35",2,"2",394.687,8.529379529,56.19658086,5.079988956,5.520005226,7,NA
"B2.36",3,"3",386.248,8.267858155,58.86454183,10.54002523,0,8,NA
"B2.37",2,"2",423.583,8.098228643,64.32635182,8.80001545,0,23,1
"B2.38",3,"3",418.901,5.578347436,22.70091752,0.98000288,4.040001869,8,1
"B2.39",2,"2",391.733,8.881120667,60.66051225,10.28000975,0,31,1
"B2.4",2,"2",400.896,7.002443002,52.35440562,6.699970722,0,20,1
"B2.40",2,"2",415.736,8.479646119,60.58471193,9.199976921,1.180019379,14,1
"B2.5",2,"2",419.468,6.486037351,53.44666257,7.580008507,0,20,1
"B2.6",2,"2",416.647,7.906719634,58.66842688,11.96000481,0.060007095,25,1
"B2.7",2,"2",395.912,8.824289353,55.68705646,12.87998104,0.880016327,15,NA
"B2.8",3,"3",404.694,8.934807836,60.74029565,9.839982986,1.640016556,0,NA
"B2.9",2,"2",403.838,8.133280489,52.9827127,7.60000515,1.380002975,25,1
"B3.1",3,"3",390.996,6.898748542,55.00688564,10.96001577,0,0,1
"B3.10",2,"2",399.478,9.103154111,59.03302769,9.455772877,1.119989395,16,NA
"B3.11",3,"3",432.579,6.300381162,54.08055958,9.559988976,0,33,1
"B3.12",2,"2",378.092,7.154286968,52.61092074,9.119981289,0,0,NA
"B3.13",3,"3",430.472,7.140977906,55.64009676,7.900005817,0.020003319,16,1
"B3.14",3,"3",511.643,9.501418132,70.83342105,8.059989929,3.640015602,54,1
"B3.15",3,"3",421.768,6.098107807,43.88584647,1.67997551,0,18,NA
"B3.16",3,"3",386.326,6.806905339,46.66386953,5.080019474,0,23,NA
"B3.17",2,"2",399.921,9.32755023,62.54338004,10.20002937,1.780557632,17,1
"B3.18",2,"2",381.737,6.95680711,48.40024541,5.56000042,1.035487175,0,NA
"B3.19",3,"3",405.366,6.859525543,35.77173046,1.219987869,4.161780357,53,1
"B3.2",3,"3",484.087,7.336466737,45.82911326,1.460013866,2.411892891,32,1
"B3.20",3,"3",410.881,4.602358043,26.29237862,2.899997711,0,46,1
"B3.21",3,"3",412.176,7.694105208,55.68988975,10.61997604,0,7,1
"B3.22",3,"3",451.462,9.391000761,53.2866786,6.659984112,3.335503578,20,1
"B3.23",2,"2",506.901,9.653844383,70.38609792,6.460002422,2.472689629,22,1
"B3.24",3,"3",439.787,8.3038525,46.16315708,1.479981422,10.9200201,36,1
"B3.25",2,"2",403.076,9.028806567,59.12604479,7.719992638,3.160011292,13,NA
"B3.26",3,"3",423.043,5.863261322,45.03251797,4.699987888,0,53,1
"B3.27",3,"3",424.484,7.084676347,47.24033379,3.32001543,2.680001259,18,1
"B3.28",2,"2",379.02,8.108218841,56.91131409,9.460003376,0.180006027,8,NA
"B3.29",3,"3",436.696,6.398442045,49.95032883,3.900020599,0,17,NA
"B3.3",3,"3",389.222,6.523831899,34.91762081,4.199992657,3.543658257,38,1
"B3.30",3,"3",405.422,7.481850393,45.71628228,3.079981327,8.0200243,36,1
"B3.31",3,"3",420.825,2.755602941,13.85004527,0,0.040018559,27,1
"B3.32",2,"2",382.402,7.76641981,54.37033648,8.539990902,0,0,NA
"B3.33",2,"2",400.915,8.738339513,60.52068714,9.55999279,4.58000946,16,NA
"B3.34",3,"3",432.523,6.330648608,40.1509213,0,1.159996986,15,NA
"B3.35",3,"3",488.468,8.144891834,47.44890103,3.580008507,0.75996685,45,1
"B3.36",2,"2",377.911,8.534886704,55.38196069,7.740009308,3.519983292,0,NA
"B3.37",3,"3",403.526,6.111372999,26.65337538,1.43999958,4.128001213,54,1
"B3.38",2,"2",489.347,7.653979931,41.57314765,5.06000185,7.775101662,25,1
"B3.39",3,"3",401.523,8.44332863,54.35151669,5.939997673,0.319990158,34,1
"B3.4",2,"2",377.153,7.752020916,57.45118162,12.04001236,0.019983292,0,NA
"B3.40",3,"3",396.991,7.460608691,53.4151911,7.559982777,0.020007133,0,NA
"B3.5",2,"2",376.396,7.316856064,54.73464204,10.59998941,0.020000458,20,1
"B3.6",2,"2",408.612,8.234631399,43.13759688,3.480000019,2.839984894,27,1
"B3.7",2,"2",386.837,7.647533121,54.8823593,8.400000572,2.899998665,12,1
"B3.8",3,"3",401.59,7.383951356,53.48608447,8.199991703,0.740004539,74,1
"B3.9",3,"3",411.344,7.689835954,55.25573852,6.31998539,0,23,NA
"B4.1",3,"3",454.665,9.170358254,73.87256249,14.34000969,1.683366776,0,NA
"B4.10",2,"2",399.864,8.040101001,51.16148562,4.619995594,1.24270153,37,1
"B4.11",2,"2",476.141,8.739185428,73.26129967,12.35997868,0.400007248,76,1
"B4.12",3,"3",373.028,8.046694111,59.01738515,14.34002066,0.720003128,24,NA
"B4.13",3,"3",383.566,8.056750125,58.32667672,12.33997965,2.183355331,18,1
"B4.14",2,"2",382.236,8.740671166,61.79905813,14.15998936,0.160007477,0,NA
"B4.15",2,"2",433.684,8.413069566,68.05831696,11.65999985,1.619997025,63,1
"B4.16",3,"3",433.797,6.402619584,29.16735133,3.120016098,6.8266325,41,1
"B4.17",3,"3",359.414,6.875326786,46.19873534,5.640003204,0,22,1
"B4.18",2,"2",356.382,6.840044791,54.77787589,10.65999365,0,5,1
"B4.19",2,"2",442.393,10.49632291,74.89823576,14.74002934,2.939977646,0,NA
"B4.2",3,"3",437.736,8.75369258,68.29855913,14.119977,0,8,NA
"B4.20",2,"2",431.919,9.729824201,71.69594892,10.08000326,0,0,NA
"B4.21",2,"2",384.699,8.579542693,60.13190416,12.51999664,1.030754089,19,1
"B4.22",3,"3",401.701,8.204022677,63.02725116,15.12001038,0,0,NA
"B4.23",2,"2",424.621,8.245286154,66.15201238,12.79998207,0,0,NA
"B4.24",3,"3",431.803,8.407440558,49.04603391,3.639996529,4.659991264,26,1
"B4.25",2,"2",383.975,6.590038888,43.77917018,5.879994392,0,31,1
"B4.26",2,"2",443.76,8.711259245,65.46485642,14.51999903,0,8,1
"B4.27",3,"3",416.111,8.227404717,54.92591477,7.080003262,0,20,1
"B4.28",2,"2",447.549,10.40587999,73.74033184,11.21999884,3.77857399,0,NA
"B4.29",2,"2",428.255,8.244337124,65.72568242,10.82001543,0,23,1
"B4.3",3,"3",417.911,9.413194913,68.9847551,12.76000929,2.964164734,0,NA
"B4.30",3,"3",419.772,7.626668545,56.43346608,6.840018272,0,17,1
"B4.31",3,"3",412.619,9.976742445,70.06518701,14.44002438,1.852731705,0,NA
"B4.32",3,"3",418.718,7.476963507,64.46066363,11.2799902,0,26,1
"B4.33",3,"3",465.07,8.45623552,68.59448096,14.12000465,0,5,NA
"B4.34",2,"2",451.073,8.021262059,68.30270124,13.79999495,1.020009995,6,NA
"B4.35",2,"2",435.172,9.869712608,71.24832854,11.54000616,1.029901505,5,NA
"B4.36",3,"3",411.198,8.61295982,65.02152433,12.49999809,0,7,NA
"B4.37",3,"3",429.585,9.921779619,71.43551276,14.28000259,0,6,1
"B4.38",3,"3",378.334,8.453671217,57.06493263,10.4000206,2.956552505,0,NA
"B4.39",2,"2",425.969,9.79695075,74.02037234,12.98001242,0,9,NA
"B4.4",2,"2",411.122,7.893517475,59.72640169,7.939991474,4.861777306,29,1
"B4.40",2,"2",435.518,9.831559394,67.93985272,7.779998302,3.91817379,0,NA
"B4.5",3,"3",376.358,7.546321241,42.69324632,2.359997272,5.753990173,12,NA
"B4.6",3,"3",356.762,6.456672744,53.5829659,13.41998291,0,8,NA
"B4.7",3,"3",380.869,8.555226365,59.99204228,12.38001966,0.019987106,8,NA
"B4.8",2,"2",424.762,9.492019581,64.34969417,9.560002327,4.111988068,0,NA
"B4.9",3,"3",384.509,7.901203794,57.18179851,10.56000805,0,18,NA
"B5.10",3,"3",400.812,8.795115096,62.64114837,9.660003662,0,19,1
"B5.11",2,"2",439.244,9.447366545,53.00379709,5.553354263,4.641999245,22,1
"B5.12",3,"3",435.019,7.778640584,55.663429,4.180005074,1.318949699,26,1
"B5.13",2,"2",423.491,8.894849601,68.38264389,10.32001352,0.13999939,5,NA
"B5.14",2,"2",452.318,8.007036507,64.74990449,14.68000698,0,34,1
"B5.16",3,"3",409.625,9.243207126,56.66736839,6.10000515,1.51998806,24,NA
"B5.17",2,"2",438.466,10.61369531,75.57906648,15.86001158,2.072153091,0,NA
"B5.18",3,"3",459.976,7.923148853,61.7536509,15.45693874,1.320016861,77,1
"B5.19",3,"3",457.071,4.910175442,29.19249392,1.480027199,1.999984741,49,1
"B5.2",2,"2",475.383,11.27294403,71.72795035,9.179979324,7.500013351,25,1
"B5.20",3,"3",457.977,9.959451958,72.13343333,8.400008202,0,22,NA
"B5.21",2,"2",442.913,10.45972333,74.09896516,10.12002134,5.159980774,0,NA
"B5.22",3,"3",428.199,7.30036857,58.55727997,7.939982891,0,46,1
"B5.23",3,"3",408.356,5.865486594,25.02782521,0,0,42,1
"B5.24",3,"3",466.29,7.725106208,55.86049581,5.920027256,2.619963646,41,1
"B5.25",2,"2",435.845,9.260687638,61.51083575,5.919993401,3.899988174,26,1
"B5.26",2,"2",445.664,8.976062807,51.07376555,3.880008221,4.653987885,19,1
"B5.27",3,"3",406.533,7.669445557,56.45673009,8.520001411,1.045553207,0,NA
"B5.28",2,"2",435.74,9.961913682,73.20065436,14.83999109,0.499998093,11,1
"B5.29",2,"2",491.474,11.34970196,70.41876209,6.700008392,7.879987717,21,1
"B5.3",2,"2",449.213,9.979826505,59.72138243,7.819995403,9.154444695,13,1
"B5.30",3,"3",442.076,7.636100775,51.52146878,4.280012608,0.899995804,22,1
"B5.31",3,"3",386.671,5.957184536,39.40274237,3.159996033,0,17,1
"B5.32",3,"3",456.972,8.114535473,44.055897,0.940011501,3.40207243,43,1
"B5.33",3,"3",447.494,6.793474968,39.59994318,3.77999115,0.179998398,63,1
"B5.34",3,"3",443.244,9.190115789,69.59344007,10.0599966,2.519996643,45,1
"B5.35",2,"2",432.029,9.495773474,65.94900044,8.09999752,0.020009995,25,1
"B5.36",2,"2",431.304,9.606730054,71.8695178,15.82000017,3.424142838,19,1
"B5.37",2,"2",444.57,10.39848713,72.8962875,11.13997602,5.359987259,0,NA
"B5.38",2,"2",434.52,8.798121056,62.65357956,9.040000916,8.800165176,23,1
"B5.39",2,"2",446.219,10.38253415,69.63479779,7.940016747,10.67774963,23,1
"B5.4",2,"2",443.539,10.01360017,75.45317568,16.14000034,0.040018082,0,NA
"B5.40",3,"3",453.87,8.805639126,58.02000979,4.780029297,10.41495323,26,1
"B5.5",2,"2",428.206,9.070817012,69.4200515,12.84001637,0.18000412,0,NA
"B5.6",2,"2",435.713,9.422080485,72.87040665,13.96000433,0.199996948,0,NA
"B5.7",2,"2",428.144,9.020733019,55.32936081,3.239980221,2.88000679,0,NA
"B5.8",3,"3",457.738,8.194360937,42.17372384,0,0,35,1
"B5.9",3,"3",407.685,7.422184609,51.48230395,5.720018387,0.33998394,8,1
"B6.1",3,"3",464.291,10.37192687,73.04945773,7.399985313,1.820174217,23,1
"B6.10",3,"3",380.295,6.323014829,37.21017438,3.099989891,2.440021515,22,NA
"B6.11",3,"3",411.162,6.206039509,35.35328513,0,1.019988537,39,1
"B6.12",2,"2",418.496,7.188755751,43.74473222,1.339999199,0,5,NA
"B6.13",2,"2",389,6.276895626,44.34427532,4.340017319,0,23,1
"B6.14",3,"3",404.349,5.908767684,25.17951158,0,0.119999409,42,1
"B6.15",3,"3",438.401,7.856317551,51.72415423,3.379996777,0.659980774,32,1
"B6.16",2,"2",445.786,9.597666191,68.87250889,9.800006866,8.766038895,19,1
"B6.17",2,"2",493.513,12.30252096,84.6382333,10.51998329,6.831367493,10,NA
"B6.18",3,"3",422.599,9.222388181,72.59504429,15.13999987,0.100000381,0,NA
"B6.19",3,"3",464.567,9.702655287,66.5689227,4.000008106,1.379979134,15,NA
"B6.2",3,"3",418.084,8.991279438,68.69255629,13.01999331,1.759996414,0,NA
"B6.20",2,"2",448.463,8.91441154,54.61965717,5.159999847,3.080008507,19,1
"B6.21",3,"3",390.47,8.665257859,61.90509606,9.94001627,8.099996567,18,1
"B6.22",3,"3",484.697,12.58249772,90.82374314,14.40001488,4.997825623,0,NA
"B6.23",3,"3",447.002,10.16505154,74.46557568,14.55998802,9.096967697,33,1
"B6.24",3,"3",438.779,3.920844513,10.67118936,0.700001955,9.969988585,71,1
"B6.25",3,"3",480.594,12.28778625,84.22169333,12.27998161,5.367387772,7,NA
"B6.26",2,"2",385.884,8.778877884,59.71549089,9.100007534,0.300000191,17,1
"B6.27",3,"3",462.23,9.370321411,67.11662125,8.70000267,8.366971016,31,1
"B6.28",3,"3",475.493,11.33959322,74.1556779,6.220001221,9.757342339,0,NA
"B6.29",3,"3",462.02,9.753703803,72.57194108,12.49998665,12.54858589,24,1
"B6.3",3,"3",479.707,11.62189027,74.70109098,8.801769257,10.1739912,35,1
"B6.30",2,"2",458.084,9.094861786,68.18551861,9.920002937,2.619998932,19,1
"B6.31",2,"2",379.704,7.491478978,54.91351282,7.699995041,0.840003967,9,1
"B6.32",3,"3",443.705,7.703142387,50.10398636,2.220004082,1.499976158,17,1
"B6.33",2,"2",390.249,8.210822978,55.04571911,7.720003605,0,24,1
"B6.34",3,"3",417.942,7.904130843,65.00163735,11.49999857,0,0,NA
"B6.35",3,"3",387.558,6.094630689,44.90838148,4.299992085,0,17,NA
"B6.36",2,"2",391.606,7.642648044,52.38090226,7.379999638,0,25,1
"B6.37",2,"2",390.843,7.908399232,46.67454641,5.719996929,0.400000572,20,1
"B6.38",3,"3",452.817,7.742542398,64.01121585,10.0200038,0,33,1
"B6.39",2,"2",381.763,8.882086938,60.62109667,11.20000362,0,8,NA
"B6.4",2,"2",391.962,7.552751905,46.07473042,4.720007896,1.28000164,19,1
"B6.40",3,"3",398.925,8.504911996,61.40178627,12.74001646,0,20,1
"B6.5",3,"3",487.913,12.34225396,84.69347438,13.43998766,4.319364548,18,NA
"B6.6",3,"3",422.267,7.982080047,65.26053362,11.49999523,0.059995651,0,NA
"B6.7",2,"2",387.226,8.958080735,63.6660127,12.28002119,0,5,NA
"B6.8",3,"3",393.324,8.591150143,61.4441186,10.50001812,0,16,1
"B6.9",3,"3",393.537,6.747656372,36.77513869,0.920006275,0.699981689,40,1
"B7.10",2,"2",483.089,12.86608712,85.05526057,12.43999815,6.174844742,6,NA
"B7.11",2,"2",419.173,9.072123208,56.17599274,5.619995594,1.380004883,0,1
"B7.12",3,"3",457.543,8.61149418,54.11767286,4.419993401,6.295360565,29,1
"B7.13",3,"3",428.199,9.060511112,71.97465908,13.62001181,1.001998901,0,NA
"B7.14",2,"2",420.695,9.342825705,63.96978504,6.119991779,2.802022934,20,1
"B7.15",3,"3",447.106,9.329874144,76.93149833,14.21999502,0,0,NA
"B7.16",2,"2",397.649,7.606704279,45.92332912,2.180016518,1.459989548,21,1
"B7.17",2,"2",428.421,9.473444732,69.91813736,11.3199892,2.020009995,0,NA
"B7.18",2,"2",435.684,6.531687015,40.3391508,7.099995613,0.660003662,22,1
"B7.19",3,"3",469.914,5.361011448,19.66324431,3.399991989,0.339995861,44,1
"B7.2",2,"2",485.717,12.54227186,87.16837809,13.40000772,4.14616394,19,NA
"B7.20",2,"2",429.862,9.412430266,66.81480301,10.78001118,0.515987396,21,1
"B7.21",2,"2",423.24,9.07098746,64.1275262,6.800021172,0,21,1
"B7.22",2,"2",446.891,10.31759758,77.42032536,11.71998882,0.099996567,0,NA
"B7.23",2,"2",429.576,8.300384195,52.5463185,6.640003681,5.304961205,26,1
"B7.24",2,"2",394.932,7.202729344,40.82248589,0.479997635,0,24,1
"B7.25",2,"2",426.979,9.279773551,72.41835177,13.67998505,0.020015717,0,NA
"B7.26",2,"2",439.222,9.11780694,70.81722298,13.51999044,0,8,1
"B7.27",2,"2",391.119,7.405336883,45.30218372,1.560008049,0,12,NA
"B7.28",2,"2",402.744,7.174088572,43.39508483,7.520013332,0.039973259,23,1
"B7.29",3,"3",427.811,7.986451819,53.57051522,4.420013905,0,26,NA
"B7.3",3,"3",403.18,8.282968778,50.28525956,4.920002937,2.019990921,25,1
"B7.30",2,"2",460.099,10.30485133,75.4531903,8.359984875,5.762581825,0,NA
"B7.31",2,"2",396.609,8.185047482,61.92910078,9.29999876,0.019996643,18,1
"B7.32",2,"2",406.76,6.37097925,42.39635475,1.900010586,0,21,1
"B7.33",2,"2",429.363,9.936394547,73.55205604,12.32000542,0.040008545,0,NA
